Year/Month,Fraud
2021/01,0.10723392074371915
2021/02,-0.04156741919140247
2021/03,0.015238460764158857
2021/04,0.04692554652059615
2021/05,0.11908943958184086
2021/06,0.05242502182864473
2021/07,-0.20387234267722162
2021/08,-0.14584845453597517
2021/09,-0.11114423918722291
2021/10,-0.08481433200459615
2021/11,-0.04459612986426884
2021/12,-0.11024188984011518
2022/01,-0.2795747101237786
2022/02,-0.049162653109333695
2022/03,-0.02213799755288985
2022/04,-0.1056201482732578
2022/05,0.05731853163484649
2022/06,0.00036918869831564403
2022/07,0.15853622518387558
2022/08,0.12189911853465973
2022/09,0.1912191159031077
2022/10,0.07690990438050654
2022/11,0.17098016307958686
2022/12,0.1718766265934901
2023/01,0.15961895399414955
2023/02,0.04002487828329652
2023/03,0.02519090871066883
2023/04,0.04639338203892581
2023/05,-0.1417667366034178
2023/06,-0.09366503975234947
