Year/Month,Price
2021/01,0.8543000594816871
2021/02,0.8440465588318955
2021/03,0.8779851153119093
2021/04,0.8766264009090048
2021/05,0.8462421716693497
2021/06,0.8264853126009694
2021/07,0.8096198229553461
2021/08,0.8138625331690676
2021/09,0.8381572330106302
2021/10,0.8493719612277868
2021/11,0.8616274169054441
2021/12,0.9010029114378773
2022/01,0.7890699419085143
2022/02,0.8978680237003057
2022/03,1.038399052212133
2022/04,1.0334834571799307
2022/05,1.0783653141622658
2022/06,1.0972087897227858
2022/07,1.0615077705304707
2022/08,1.0658816530710173
2022/09,1.0846100732420005
2022/10,1.1159033953287196
2022/11,1.1724847624532104
2022/12,1.1504347175999257
2023/01,1.143860775786835
2023/02,1.2358184035391773
2023/03,1.2325056485608592
2023/04,1.3112697042366108
2023/05,1.1796304730011287
2023/06,1.1726931798816567
