Year/Month,Price
2021/01,0.5731789482142858
2021/02,0.5354059472340427
2021/03,0.5248113577023499
2021/04,0.6342357814569537
2021/05,0.8190969978687127
2021/06,1.2370528653846153
2021/07,1.2009067039106145
2021/08,0.9223231357552584
2021/09,0.8402239884393063
2021/10,0.8519482975746268
2021/11,0.8242904351767905
2021/12,0.7114998319327732
2022/01,
2022/02,
2022/03,
2022/04,
2022/05,
2022/06,
2022/07,
2022/08,
2022/09,
2022/10,1.0544684684684684
2022/11,1.169929203539823
2022/12,
2023/01,
2023/02,
2023/03,
2023/04,
2023/05,0.9400630914826499
2023/06,1.1140425531914895
