Year/Month,Fraud
2021/01,0.11848992162867061
2021/02,0.04508240110907802
2021/03,0.026642242689733274
2021/04,0.032011346403606845
2021/05,0.018454023599380354
2021/06,0.02514239329930214
2021/07,-0.004446764530768939
2021/08,-0.013205404987839097
2021/09,0.06487790993324058
2021/10,0.026327888919824637
2021/11,0.010756620587499982
2021/12,0.023493507554807593
2022/01,0.009925425389607535
2022/02,0.05202772823436631
2022/03,-0.00235134933468137
2022/04,-0.13949930984450964
2022/05,-0.16029104406754865
2022/06,-0.17795842089901576
2022/07,-0.15649956328223782
2022/08,-0.16330649451153656
2022/09,-0.22931490602195692
2022/10,-0.1829727364670223
2022/11,-0.1677199720421626
2022/12,-0.04406887710626129
2023/01,-0.04109769867827938
2023/02,-0.08477177193760804
2023/03,-0.027028331379453686
2023/04,0.09193102892256669
2023/05,0.10170628986018017
2023/06,0.07673841938051476
