Year/Month,Price
2021/01,2.724981788151365
2021/02,2.814770490056156
2021/03,2.7538909921495325
2021/04,2.417512705914344
2021/05,2.374481166128072
2021/06,2.4729332802154915
2021/07,2.5374718622604715
2021/08,2.5258766975912845
2021/09,2.5244381071640527
2021/10,2.454685944225856
2021/11,2.438975144013995
2021/12,2.5712060622571453
2022/01,2.6862006904038207
2022/02,2.7842113604972374
2022/03,2.9907033281714486
2022/04,3.182859702080444
2022/05,3.33975363640915
2022/06,3.5466493233422436
2022/07,3.46720306195101
2022/08,3.4107073846836857
2022/09,3.3845847093990757
2022/10,3.453967946346466
2022/11,3.57024646993728
2022/12,3.545748575933926
2023/01,3.540662349987326
2023/02,3.7788753227620644
2023/03,4.027899469094037
2023/04,4.113483632946163
2023/05,3.9530601329293242
2023/06,3.9714489975051976
