Year/Month,Price
2021/01,
2021/02,
2021/03,
2021/04,
2021/05,
2021/06,
2021/07,
2021/08,
2021/09,0.260351
2021/10,0.276887
2021/11,0.322143
2021/12,0.225285
2022/01,0.296598
2022/02,
2022/03,
2022/04,
2022/05,
2022/06,
2022/07,
2022/08,0.289377
2022/09,0.238613
2022/10,0.285363
2022/11,0.09775
2022/12,0.121796
2023/01,
2023/02,
2023/03,
2023/04,
2023/05,
2023/06,
