Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.4790545,1575.22,635.4116055133115,0.001573783027132718
2021/02,2.64488125,1575.22,595.5730526654079,0.0016790551478523634
2021/03,2.7548665,1575.22,571.7954027899356,0.0017488772996787749
2021/04,3.03992225,1575.22,518.1777264204701,0.001929839800154899
2021/05,3.36141525,1575.22,468.61809173978133,0.0021339338314648112
2021/06,3.3353225,1575.22,472.2841644248794,0.0021173693198410382
2021/07,3.3491405,1575.22,470.3355980437369,0.0021261414278640443
2021/08,3.3589977500000003,1575.22,468.9553602707831,0.0021323991252015593
2021/09,3.39575425,1575.22,463.8792692374603,0.002155733326138571
2021/10,3.41100075,1575.22,461.80582047658595,0.002165412291616409
2021/11,3.5388650000000004,1575.22,445.1201161954468,0.002246584604055307
2021/12,3.68213275,1575.22,427.80098028785085,0.002337535550589759
2022/01,3.70573725,1682.61,454.0553974785989,0.002202374436143848
2022/02,3.810742,1682.61,441.5439302896916,0.00226478031153981
2022/03,4.09168025,1682.61,411.2271480646612,0.0024317460671219116
2022/04,4.1307645,1682.61,407.3362206923198,0.002454974414748516
2022/05,4.18616675,1682.61,401.94528801319245,0.0024879007910329786
2022/06,4.234082750000001,1682.61,397.3965789875032,0.002516377978259966
2022/07,4.42083475,1682.61,380.6091146021687,0.002627367452945127
2022/08,4.5044830000000005,1682.61,373.5412032857044,0.0026770808446401726
2022/09,4.698925249999999,1682.61,358.08401080651373,0.002792640748598903
2022/10,5.07415675,1682.61,331.60386698735704,0.003015646376759915
2022/11,5.158799999999999,1682.61,326.16306117701794,0.0030659511116658046
2022/12,5.40207675,1682.61,311.4746564828054,0.003210534080981333
2023/01,5.2783545,1893.12,358.6572292558221,0.0027881774530933066
2023/02,5.10373425,1893.12,370.9284040406297,0.0026959380546399594
2023/03,5.10205975,1893.12,371.0501430329192,0.0026950535359617986
2023/04,5.206129,1893.12,363.63294109692634,0.002750025883198107
2023/05,5.552538,1893.12,340.9467886577273,0.002933009001014199
2023/06,5.890021,1893.12,321.4114177182051,0.0031112771509465855
