Year/Month,Fraud
2021/01,0.0
2021/02,-0.5154176735176853
2021/03,-0.532294696452478
2021/04,-0.2508937868107545
2021/05,-0.3271041334699313
2021/06,0.04451158665353428
2021/07,-0.5123243922415952
2021/08,-0.7825875341011027
2021/09,0.36404285851451146
2021/10,3.0563918476578325
2021/11,2.4159665738791403
2021/12,3.0163640336789186
2022/01,0.0
2022/02,0.0
2022/03,0.0
2022/04,0.0
2022/05,0.0
2022/06,0.0
2022/07,0.0
2022/08,0.0
2022/09,0.0
2022/10,0.0
2022/11,0.0
2022/12,0.0
2023/01,0.0
2023/02,0.0
2023/03,0.0
2023/04,0.0
2023/05,0.0
2023/06,0.0
